"","Gene","Ranksum","Rankcount","thresh","thresh.val","total.iter"
"1708","TMEM241",157,1,"medium",0.01,200
"1709","C2orf16",5299,41,"medium",0.01,200
"1710","KLRF2",162,1,"medium",0.01,200
"1711","CPB2",1895,12,"medium",0.01,200
"1712","TRAF2",246,1,"medium",0.01,200
"1713","SFTPA2",523,22,"medium",0.01,200
"1714","TERT",225,2,"medium",0.01,200
"1715","RPS23",323,2,"medium",0.01,200
"1716","SLC30A10",2753,23,"medium",0.01,200
"1717","SNX20",272,1,"medium",0.01,200
"1718","TUBB1",724,5,"medium",0.01,200
"1719","VEGFD",141,1,"medium",0.01,200
"1720","JADE2",2338,14,"medium",0.01,200
"1721","ATP10B",688,5,"medium",0.01,200
"1722","ADCY6",129,1,"medium",0.01,200
"1723","KRT16",2691,17,"medium",0.01,200
"1724","RGS7",87,1,"medium",0.01,200
"1725","PPP1R3A",8355,65,"medium",0.01,200
"1726","CPB1",1978,16,"medium",0.01,200
"1727","NPY4R2",2841,21,"medium",0.01,200
"1728","SLC29A2",166,1,"medium",0.01,200
"1729","PCDHGB4",64,1,"medium",0.01,200
"1730","MYO18B",7211,66,"medium",0.01,200
"1731","RINL",2017,12,"medium",0.01,200
"1732","SMOC1",195,1,"medium",0.01,200
"1733","ALPI",646,5,"medium",0.01,200
"1734","CFAP161",1214,8,"medium",0.01,200
"1735","SNCB",332,1,"medium",0.01,200
"1736","SLC28A3",267,2,"medium",0.01,200
"1737","PADI4",2093,12,"medium",0.01,200
"1738","HSD17B2",812,5,"medium",0.01,200
"1739","MYBPC2",8924,121,"medium",0.01,200
"1740","HOMER2",255,1,"medium",0.01,200
"1741","KRT2",480,8,"medium",0.01,200
"1742","MUSK",1249,6,"medium",0.01,200
"1743","SDS",1182,8,"medium",0.01,200
"1744","CRIM1",1278,7,"medium",0.01,200
"1745","COLGALT2",275,5,"medium",0.01,200
"1746","FAM9B",105,1,"medium",0.01,200
"1747","APOBEC3D",5590,34,"medium",0.01,200
"1748","CAST",775,6,"medium",0.01,200
"1749","THBS4",11145,117,"medium",0.01,200
"1750","LAX1",1699,11,"medium",0.01,200
"1751","CHIA",727,5,"medium",0.01,200
"1752","TEX15",209,1,"medium",0.01,200
"1753","BTN3A3",5114,36,"medium",0.01,200
"1754","ADGRG2",968,6,"medium",0.01,200
"1755","TF",6024,91,"medium",0.01,200
"1756","NPC1L1",7499,74,"medium",0.01,200
"1757","RHBDF1",123,1,"medium",0.01,200
"1758","TMEM196",130,1,"medium",0.01,200
"1759","MUC2",3137,140,"medium",0.01,200
"1760","AIFM3",1664,11,"medium",0.01,200
"1761","CHI3L2",273,2,"medium",0.01,200
"1762","SYT17",220,1,"medium",0.01,200
"1763","SLA",309,1,"medium",0.01,200
"1764","ST8SIA5",213,2,"medium",0.01,200
"1765","NLRC5",237,1,"medium",0.01,200
"1766","GCNT3",178,1,"medium",0.01,200
"1767","ITIH2",3200,54,"medium",0.01,200
"1768","CTCFL",3814,22,"medium",0.01,200
"1769","AKR1E2",145,2,"medium",0.01,200
"1770","MUC17",2562,53,"medium",0.01,200
"1771","TRDN",4479,184,"medium",0.01,200
"1772","IRF4",256,2,"medium",0.01,200
"1773","KIAA1549L",1611,15,"medium",0.01,200
"1774","GPC5",1182,7,"medium",0.01,200
"1775","CFHR4",1417,7,"medium",0.01,200
"1776","LPA",344,1,"medium",0.01,200
"1777","DTNA",162,1,"medium",0.01,200
"1778","F10",2359,14,"medium",0.01,200
"1779","ITK",1737,9,"medium",0.01,200
"1780","MUC5B",8046,154,"medium",0.01,200
"1781","RETN",410,2,"medium",0.01,200
"1782","TMEM52",5109,44,"medium",0.01,200
"1783","CRNN",555,2,"medium",0.01,200
"1784","CRP",8979,168,"medium",0.01,200
"1785","ZNF723",95,1,"medium",0.01,200
"1786","LIPN",1531,9,"medium",0.01,200
"1787","RHOV",110,1,"medium",0.01,200
"1788","HEPHL1",3475,34,"medium",0.01,200
"1789","VWC2",556,5,"medium",0.01,200
"1790","C2CD6",93,1,"medium",0.01,200
"1791","TXNDC5",186,1,"medium",0.01,200
"1792","AKR1C1",2679,20,"medium",0.01,200
"1793","ITIH4",714,4,"medium",0.01,200
"1794","SERPINA5",682,3,"medium",0.01,200
"1795","SLC22A9",2082,11,"medium",0.01,200
"1796","PHF13",122,1,"medium",0.01,200
"1797","MFSD2A",4041,25,"medium",0.01,200
"1798","BRS3",143,1,"medium",0.01,200
"1799","MRAP",277,2,"medium",0.01,200
"1800","SLC12A1",2605,39,"medium",0.01,200
"1801","PGA3",122,1,"medium",0.01,200
"1802","UGDH",1400,7,"medium",0.01,200
"1803","MTTP",5113,67,"medium",0.01,200
"1804","GRIN2C",2375,20,"medium",0.01,200
"1805","ZNF622",638,3,"medium",0.01,200
"1806","LDLR",3996,38,"medium",0.01,200
"1807","RPP40",408,2,"medium",0.01,200
"1808","FLG2",2300,182,"medium",0.01,200
"1809","HABP2",136,2,"medium",0.01,200
"1810","ELAVL2",881,5,"medium",0.01,200
"1811","AKR1C4",844,6,"medium",0.01,200
"1812","TNNI1",7866,106,"medium",0.01,200
"1813","HBG2",6414,186,"medium",0.01,200
"1814","DUOXA2",558,4,"medium",0.01,200
"1815","UGT1A8",1548,24,"medium",0.01,200
"1816","KRT6A",8356,141,"medium",0.01,200
"1817","IL2RB",2666,14,"medium",0.01,200
"1818","TREM1",1168,9,"medium",0.01,200
"1819","CTNNA3",3481,21,"medium",0.01,200
"1820","GREM2",1002,4,"medium",0.01,200
"1821","KLHDC10",290,1,"medium",0.01,200
"1822","HCAR2",8552,95,"medium",0.01,200
"1823","POLR3G",265,1,"medium",0.01,200
"1824","KLHL4",213,1,"medium",0.01,200
"1825","SLCO1B1",5359,37,"medium",0.01,200
"1826","SESN3",243,1,"medium",0.01,200
"1827","PAX1",890,5,"medium",0.01,200
"1828","PSG1",5267,39,"medium",0.01,200
"1829","XCL2",4430,25,"medium",0.01,200
"1830","VWA5B1",455,3,"medium",0.01,200
"1831","SAMD9",146,1,"medium",0.01,200
"1832","ADPRHL1",1350,10,"medium",0.01,200
"1833","EIF4G2",158,1,"medium",0.01,200
"1834","IKZF3",4498,27,"medium",0.01,200
"1835","EOMES",8876,71,"medium",0.01,200
"1836","ACAP1",1134,6,"medium",0.01,200
"1837","NAMPT",500,2,"medium",0.01,200
"1838","HSH2D",396,2,"medium",0.01,200
"1839","CDSN",4323,29,"medium",0.01,200
"1840","MUC15",432,4,"medium",0.01,200
"1841","TMPRSS6",858,5,"medium",0.01,200
"1842","CLDN16",70,1,"medium",0.01,200
"1843","NHSL2",326,1,"medium",0.01,200
"1844","MYL1",10671,174,"medium",0.01,200
"1845","DBH",454,2,"medium",0.01,200
"1846","SPATS1",274,1,"medium",0.01,200
"1847","ASPN",479,3,"medium",0.01,200
"1848","CCL3L3",239,1,"medium",0.01,200
"1849","G6PC",665,4,"medium",0.01,200
"1850","NMRK2",962,5,"medium",0.01,200
"1851","CCL5",1040,6,"medium",0.01,200
"1852","TDO2",1215,6,"medium",0.01,200
"1853","RALYL",359,2,"medium",0.01,200
"1854","MARCKSL1",373,3,"medium",0.01,200
"1855","WNT2B",97,1,"medium",0.01,200
"1856","KRT14",10613,107,"medium",0.01,200
"1857","GRAMD1B",565,5,"medium",0.01,200
"1858","TNFRSF11B",248,2,"medium",0.01,200
"1859","COL17A1",372,4,"medium",0.01,200
"1860","SOBP",290,2,"medium",0.01,200
"1861","JPH3",93,3,"medium",0.01,200
"1862","C4orf50",1927,20,"medium",0.01,200
"1863","CCDC190",276,1,"medium",0.01,200
"1864","BMP7",940,8,"medium",0.01,200
"1865","C6",1074,7,"medium",0.01,200
"1866","PGAM2",3698,32,"medium",0.01,200
"1867","GBX2",436,2,"medium",0.01,200
"1868","UPK1B",688,7,"medium",0.01,200
"1869","S100A8",4943,35,"medium",0.01,200
"1870","ZMAT4",132,1,"medium",0.01,200
"1871","ANKUB1",167,1,"medium",0.01,200
"1872","KCNIP3",104,1,"medium",0.01,200
"1873","MYOZ3",177,1,"medium",0.01,200
"1874","NSG1",2161,24,"medium",0.01,200
"1875","PGLYRP2",1807,10,"medium",0.01,200
"1876","OIT3",5716,42,"medium",0.01,200
"1877","RNF213",411,3,"medium",0.01,200
"1878","KRT5",11147,166,"medium",0.01,200
"1879","ANKRD44",962,6,"medium",0.01,200
"1880","SLC6A14",1907,24,"medium",0.01,200
"1881","ABCB11",10743,114,"medium",0.01,200
"1882","MUC4",4095,43,"medium",0.01,200
"1883","MYBPH",2194,19,"medium",0.01,200
"1884","IFI44",294,1,"medium",0.01,200
"1885","APOBEC2",2444,14,"medium",0.01,200
"1886","SLC25A53",702,3,"medium",0.01,200
"1887","TMEM45B",1669,15,"medium",0.01,200
"1888","FGF9",1817,15,"medium",0.01,200
"1889","UGT1A10",12143,184,"medium",0.01,200
"1890","PCDHA1",3031,24,"medium",0.01,200
"1891","TMEM132B",2037,11,"medium",0.01,200
"1892","IL2RG",482,2,"medium",0.01,200
"1893","C8A",8381,87,"medium",0.01,200
"1894","SEMA3C",149,1,"medium",0.01,200
"1895","KLB",7377,97,"medium",0.01,200
"1896","SMOX",101,1,"medium",0.01,200
"1897","DNAI2",4965,32,"medium",0.01,200
"1898","EMP1",6865,46,"medium",0.01,200
"1899","G6PD",518,4,"medium",0.01,200
"1900","LMOD3",9552,157,"medium",0.01,200
"1901","ABRA",2949,20,"medium",0.01,200
"1902","MUC6",555,4,"medium",0.01,200
"1903","TTN",1976,14,"medium",0.01,200
"1904","TRAF3IP3",375,2,"medium",0.01,200
"1905","SHISAL1",3111,19,"medium",0.01,200
"1906","TMEFF2",247,1,"medium",0.01,200
"1907","INPP5D",275,1,"medium",0.01,200
"1908","CAMK2N2",95,1,"medium",0.01,200
"1909","ECT2L",154,1,"medium",0.01,200
"1910","ZNF385D",246,1,"medium",0.01,200
"1911","USP12",740,5,"medium",0.01,200
"1912","CEP128",308,3,"medium",0.01,200
"1913","MYO1G",5544,49,"medium",0.01,200
"1914","CALCA",445,2,"medium",0.01,200
"1915","CYP19A1",659,3,"medium",0.01,200
"1916","CCDC88B",162,1,"medium",0.01,200
"1917","FAT2",159,1,"medium",0.01,200
"1918","NELL2",988,6,"medium",0.01,200
"1919","DHRS2",1493,16,"medium",0.01,200
"1920","KRT20",824,5,"medium",0.01,200
"1921","KRT15",3152,20,"medium",0.01,200
"1922","EGFLAM",2590,16,"medium",0.01,200
"1923","TM4SF19",81,1,"medium",0.01,200
"1924","GH2",465,2,"medium",0.01,200
"1925","KLRK1",7799,60,"medium",0.01,200
"1926","AMY1C",502,11,"medium",0.01,200
"1927","CXCL13",3259,27,"medium",0.01,200
"1928","SMC1B",238,2,"medium",0.01,200
"1929","LIPC",94,1,"medium",0.01,200
"1930","PSG3",327,2,"medium",0.01,200
"1931","PAX3",10678,108,"medium",0.01,200
"1932","SPOCK3",1990,14,"medium",0.01,200
"1933","UGT2A2",120,1,"medium",0.01,200
"1934","SLC17A2",343,2,"medium",0.01,200
"1935","ATP2A1",2831,23,"medium",0.01,200
"1936","HJV",4997,40,"medium",0.01,200
"1937","GJB6",136,1,"medium",0.01,200
"1938","ADGRE3",1344,11,"medium",0.01,200
"1939","REEP1",4337,24,"medium",0.01,200
"1940","C10orf90",347,3,"medium",0.01,200
"1941","OLIG1",6262,47,"medium",0.01,200
"1942","PTTG1IP",1907,13,"medium",0.01,200
"1943","SCG3",548,4,"medium",0.01,200
"1944","YBX2",240,1,"medium",0.01,200
"1945","IL4I1",168,1,"medium",0.01,200
"1946","NR4A3",884,8,"medium",0.01,200
"1947","SIT1",649,3,"medium",0.01,200
"1948","VSTM2L",127,1,"medium",0.01,200
"1949","GDF10",260,1,"medium",0.01,200
"1950","CD96",2753,13,"medium",0.01,200
"1951","BRINP2",1422,11,"medium",0.01,200
"1952","LGR5",1897,14,"medium",0.01,200
"1953","FSD2",4789,32,"medium",0.01,200
"1954","DIRAS1",550,4,"medium",0.01,200
"1955","MCHR1",3094,30,"medium",0.01,200
"1956","CKMT1B",748,6,"medium",0.01,200
"1957","FGF12",1279,9,"medium",0.01,200
"1958","JAKMIP2",4948,56,"medium",0.01,200
"1959","ELOVL2",1088,4,"medium",0.01,200
"1960","SLC12A2",2318,13,"medium",0.01,200
"1961","SLC17A8",266,1,"medium",0.01,200
"1962","AKR1B10",4924,100,"medium",0.01,200
"1963","NDRG4",2249,15,"medium",0.01,200
"1964","PMFBP1",53,1,"medium",0.01,200
"1965","HTR4",302,2,"medium",0.01,200
"1966","HRC",179,1,"medium",0.01,200
"1967","MUC7",2965,17,"medium",0.01,200
"1968","EPHB1",665,6,"medium",0.01,200
"1969","CFHR3",1736,11,"medium",0.01,200
"1970","SDR16C5",1396,14,"medium",0.01,200
"1971","KLK1",194,2,"medium",0.01,200
"1972","EPS8L3",358,2,"medium",0.01,200
"1973","PRF1",9136,68,"medium",0.01,200
"1974","GRM1",3265,66,"medium",0.01,200
"1975","SERPINB5",253,2,"medium",0.01,200
"1976","TP63",183,1,"medium",0.01,200
"1977","ALB",2557,107,"medium",0.01,200
"1978","LRRC31",140,1,"medium",0.01,200
"1979","CYP2E1",6584,44,"medium",0.01,200
"1980","NXF2B",319,3,"medium",0.01,200
"1981","GBP4",279,2,"medium",0.01,200
"1982","SPAG6",596,3,"medium",0.01,200
"1983","GNLY",154,1,"medium",0.01,200
"1984","FAM71A",8250,80,"medium",0.01,200
"1985","KLHL40",4452,26,"medium",0.01,200
"1986","RHOQ",769,5,"medium",0.01,200
"1987","ZNF101",2073,12,"medium",0.01,200
"1988","GGT2",272,2,"medium",0.01,200
"1989","DSG4",2650,18,"medium",0.01,200
"1990","LGALSL",961,7,"medium",0.01,200
"1991","CHRM3",202,1,"medium",0.01,200
"1992","CDH10",166,2,"medium",0.01,200
"1993","E2F6",195,1,"medium",0.01,200
"1994","SERPINA11",3383,24,"medium",0.01,200
"1995","PPBP",148,1,"medium",0.01,200
"1996","ZIC1",700,3,"medium",0.01,200
"1997","CMTM8",579,3,"medium",0.01,200
"1998","EGR3",13826,182,"medium",0.01,200
"1999","HAPLN3",380,2,"medium",0.01,200
"2000","ARMC4",639,4,"medium",0.01,200
"2001","SOX2",4661,40,"medium",0.01,200
"2002","CXCL3",473,4,"medium",0.01,200
"2003","PLA2G4E",680,3,"medium",0.01,200
"2004","NCKAP1",1983,12,"medium",0.01,200
"2005","GLB1L3",347,4,"medium",0.01,200
"2006","SERPINC1",4264,131,"medium",0.01,200
"2007","ZAN",10203,188,"medium",0.01,200
"2008","MAP2",145,1,"medium",0.01,200
"2009","DOCK2",222,1,"medium",0.01,200
"2010","IL16",559,3,"medium",0.01,200
"2011","KLRG1",410,2,"medium",0.01,200
"2012","NR6A1",101,1,"medium",0.01,200
"2013","DES",1833,14,"medium",0.01,200
"2014","RFX8",606,4,"medium",0.01,200
"2015","AQP5",4836,30,"medium",0.01,200
"2016","TNFSF4",94,1,"medium",0.01,200
"2017","MAPK6",1144,6,"medium",0.01,200
"2018","SERPINA7",364,2,"medium",0.01,200
"2019","CHAT",111,1,"medium",0.01,200
"2020","SRGAP3",137,1,"medium",0.01,200
"2021","C10orf71",9444,83,"medium",0.01,200
"2022","CASP14",421,3,"medium",0.01,200
"2023","IL1A",491,3,"medium",0.01,200
"2024","GCSH",167,1,"medium",0.01,200
"2025","SMTNL1",254,1,"medium",0.01,200
"2026","PDE1C",254,1,"medium",0.01,200
"2027","PGF",198,1,"medium",0.01,200
"2028","SAMD3",1929,11,"medium",0.01,200
"2029","AADAT",2933,17,"medium",0.01,200
"2030","GCOM1",463,3,"medium",0.01,200
"2031","PTGS2",9008,195,"medium",0.01,200
"2032","PTK2B",436,2,"medium",0.01,200
"2033","SFTPD",5133,66,"medium",0.01,200
"2034","LOXHD1",1679,10,"medium",0.01,200
"2035","IBSP",418,4,"medium",0.01,200
"2036","C4orf54",1309,9,"medium",0.01,200
"2037","FUT2",2041,15,"medium",0.01,200
"2038","KRT79",112,1,"medium",0.01,200
"2039","BTLA",179,1,"medium",0.01,200
"2040","ZAP70",1085,6,"medium",0.01,200
"2041","HAS1",4762,34,"medium",0.01,200
"2042","LBP",7456,123,"medium",0.01,200
"2043","FAM81A",112,1,"medium",0.01,200
"2044","IL1RN",4508,30,"medium",0.01,200
"2045","SLA2",552,2,"medium",0.01,200
"2046","IER2",1767,16,"medium",0.01,200
"2047","PNPLA3",6505,42,"medium",0.01,200
"2048","IFIT1B",170,1,"medium",0.01,200
"2049","GKN2",137,1,"medium",0.01,200
"2050","ZHX2",2591,23,"medium",0.01,200
"2051","FCAR",736,6,"medium",0.01,200
"2052","HBB",3804,42,"medium",0.01,200
"2053","GIMAP5",641,3,"medium",0.01,200
"2054","ASGR1",7193,65,"medium",0.01,200
"2055","LRRC4",968,6,"medium",0.01,200
"2056","POTEJ",581,6,"medium",0.01,200
"2057","MGARP",3467,32,"medium",0.01,200
"2058","VNN3",7651,75,"medium",0.01,200
"2059","NIPAL1",94,1,"medium",0.01,200
"2060","TOX",6532,50,"medium",0.01,200
"2061","CYP17A1",994,8,"medium",0.01,200
"2062","CACNA1S",6551,83,"medium",0.01,200
"2063","PTX3",9413,92,"medium",0.01,200
"2064","FOXJ1",1259,10,"medium",0.01,200
"2065","KLHL41",5723,167,"medium",0.01,200
"2066","SCGB1A1",4617,41,"medium",0.01,200
"2067","CROCC2",197,1,"medium",0.01,200
"2068","ME1",243,1,"medium",0.01,200
"2069","PDE4C",3418,29,"medium",0.01,200
"2070","CHIT1",104,1,"medium",0.01,200
"2071","RNF212",359,2,"medium",0.01,200
"2072","TMEM161B",118,1,"medium",0.01,200
"2073","NCR3",408,2,"medium",0.01,200
"2074","HBD",2979,25,"medium",0.01,200
"2075","TBX4",726,5,"medium",0.01,200
"2076","CABYR",1233,8,"medium",0.01,200
"2077","TNR",247,2,"medium",0.01,200
"2078","IL17RE",9517,80,"medium",0.01,200
"2079","FCGBP",75,1,"medium",0.01,200
"2080","CLCA2",537,3,"medium",0.01,200
"2081","SIX1",1166,7,"medium",0.01,200
"2082","CES5A",2522,18,"medium",0.01,200
"2083","SRL",800,4,"medium",0.01,200
"2084","ZNF804A",89,2,"medium",0.01,200
"2085","STUM",67,1,"medium",0.01,200
"2086","SLC12A3",3502,64,"medium",0.01,200
"2087","CHGA",2572,17,"medium",0.01,200
"2088","SST",418,3,"medium",0.01,200
"2089","SLC16A1",265,1,"medium",0.01,200
"2090","MLIP",7673,70,"medium",0.01,200
"2091","ANO5",208,1,"medium",0.01,200
"2092","MYO1B",1269,6,"medium",0.01,200
"2093","MAT1A",7619,88,"medium",0.01,200
"2094","KCNT2",305,1,"medium",0.01,200
"2095","HPS3",145,1,"medium",0.01,200
"2096","AMY2A",143,1,"medium",0.01,200
"2097","SLAMF9",275,1,"medium",0.01,200
"2098","PGC",233,3,"medium",0.01,200
"2099","CHRND",5098,54,"medium",0.01,200
"2100","FAM189A2",1633,7,"medium",0.01,200
"2101","KNG1",909,10,"medium",0.01,200
"2102","TMEM52B",217,3,"medium",0.01,200
"2103","ADH1A",723,3,"medium",0.01,200
"2104","CAVIN4",1910,11,"medium",0.01,200
"2105","IKZF2",5052,38,"medium",0.01,200
"2106","G0S2",547,5,"medium",0.01,200
"2107","AMBP",3615,73,"medium",0.01,200
"2108","TMC5",6933,62,"medium",0.01,200
"2109","RNF186",152,1,"medium",0.01,200
"2110","SOX7",4110,29,"medium",0.01,200
"2111","RTL3",183,1,"medium",0.01,200
"2112","KRT27",183,1,"medium",0.01,200
"2113","CRTAM",4418,27,"medium",0.01,200
"2114","BSND",182,1,"medium",0.01,200
"2115","LONRF3",304,2,"medium",0.01,200
"2116","CD27",2486,13,"medium",0.01,200
"2117","GPR174",9309,73,"medium",0.01,200
"2118","TMEM182",583,5,"medium",0.01,200
"2119","HCN4",347,2,"medium",0.01,200
"2120","DNAH10",1630,11,"medium",0.01,200
"2121","COX6A2",4741,30,"medium",0.01,200
"2122","NELL1",772,6,"medium",0.01,200
"2123","ERVV-1",407,4,"medium",0.01,200
"2124","SCEL",765,5,"medium",0.01,200
"2125","OOEP",583,4,"medium",0.01,200
"2126","KRT12",988,4,"medium",0.01,200
"2127","SRRM3",209,2,"medium",0.01,200
"2128","PSG4",979,7,"medium",0.01,200
"2129","SLN",165,2,"medium",0.01,200
"2130","LCT",610,3,"medium",0.01,200
"2131","DSG1",6405,178,"medium",0.01,200
"2132","FOXO6",166,1,"medium",0.01,200
"2133","PTPN7",451,2,"medium",0.01,200
"2134","EBI3",262,1,"medium",0.01,200
"2135","LGALS12",701,4,"medium",0.01,200
"2136","HLA-E",377,2,"medium",0.01,200
"2137","CAPN14",62,1,"medium",0.01,200
"2138","CEACAM5",7721,141,"medium",0.01,200
"2139","GABRA2",218,1,"medium",0.01,200
"2140","NEUROD4",159,1,"medium",0.01,200
"2141","B4GALNT4",522,4,"medium",0.01,200
"2142","ASB4",125,2,"medium",0.01,200
"2143","NR4A2",5147,41,"medium",0.01,200
"2144","CDC6",172,1,"medium",0.01,200
"2145","FGD3",690,3,"medium",0.01,200
"2146","DRC1",98,1,"medium",0.01,200
"2147","CSH1",9199,129,"medium",0.01,200
"2148","C9",187,1,"medium",0.01,200
"2149","GCK",1378,10,"medium",0.01,200
"2150","PCDHGA2",85,1,"medium",0.01,200
"2151","CA8",944,9,"medium",0.01,200
"2152","VAT1L",134,1,"medium",0.01,200
"2153","NR0B1",5271,85,"medium",0.01,200
"2154","ADAM7",82,1,"medium",0.01,200
"2155","SLC22A25",308,1,"medium",0.01,200
"2156","BCAS1",276,2,"medium",0.01,200
"2157","STMN4",508,4,"medium",0.01,200
"2158","SLC25A18",162,1,"medium",0.01,200
"2159","CLEC4M",588,2,"medium",0.01,200
"2160","TNN",519,3,"medium",0.01,200
"2161","TBC1D7",143,1,"medium",0.01,200
"2162","KRTDAP",331,2,"medium",0.01,200
"2163","HBA1",2304,26,"medium",0.01,200
"2164","SBSN",8811,180,"medium",0.01,200
"2165","AIM2",214,1,"medium",0.01,200
"2166","SERPINB3",8209,74,"medium",0.01,200
"2167","KCNH8",376,3,"medium",0.01,200
"2168","IL12RB1",763,3,"medium",0.01,200
"2169","KATNBL1",511,3,"medium",0.01,200
"2170","RPE65",2898,18,"medium",0.01,200
"2171","ADGRG4",3068,26,"medium",0.01,200
"2172","EPSTI1",267,2,"medium",0.01,200
"2173","TRIM22",8923,74,"medium",0.01,200
"2174","PEG10",144,1,"medium",0.01,200
"2175","HPR",2050,12,"medium",0.01,200
"2176","CACNG4",295,1,"medium",0.01,200
"2177","PLA2G10",458,4,"medium",0.01,200
"2178","KLRC4",593,3,"medium",0.01,200
"2179","MAB21L1",192,1,"medium",0.01,200
"2180","DUOXA1",387,2,"medium",0.01,200
"2181","LRRC3B",1761,11,"medium",0.01,200
"2182","GATA3",2815,33,"medium",0.01,200
"2183","MBL2",147,1,"medium",0.01,200
"2184","CD177",637,4,"medium",0.01,200
"2185","TCAP",7356,74,"medium",0.01,200
"2186","FFAR2",105,1,"medium",0.01,200
"2187","DUSP6",328,2,"medium",0.01,200
"2188","ALOX15",2924,17,"medium",0.01,200
"2189","IGSF9",4964,41,"medium",0.01,200
"2190","UMOD",787,7,"medium",0.01,200
"2191","RAPSN",776,4,"medium",0.01,200
"2192","F8",133,1,"medium",0.01,200
"2193","AQP9",998,8,"medium",0.01,200
"2194","TM4SF4",449,5,"medium",0.01,200
"2195","SLC38A11",238,1,"medium",0.01,200
"2196","EGF",331,3,"medium",0.01,200
"2197","UGT2B15",7685,179,"medium",0.01,200
"2198","TAAR6",1027,10,"medium",0.01,200
"2199","GPX2",10436,102,"medium",0.01,200
"2200","PIK3CG",204,1,"medium",0.01,200
"2201","CA1",910,9,"medium",0.01,200
"2202","FIBCD1",69,1,"medium",0.01,200
"2203","APCS",3291,26,"medium",0.01,200
"2204","GPRIN3",142,1,"medium",0.01,200
"2205","MUC16",1415,12,"medium",0.01,200
"2206","RASAL3",1666,9,"medium",0.01,200
"2207","IQSEC3",115,1,"medium",0.01,200
"2208","LMOD2",8316,80,"medium",0.01,200
"2209","SCN1A",2380,25,"medium",0.01,200
"2210","TCEAL5",221,1,"medium",0.01,200
"2211","SLPI",96,1,"medium",0.01,200
"2212","MAP3K20",257,2,"medium",0.01,200
"2213","APOL5",1201,7,"medium",0.01,200
"2214","TTC24",166,1,"medium",0.01,200
"2215","BTN3A1",9457,82,"medium",0.01,200
"2216","STAC2",531,4,"medium",0.01,200
"2217","PGA4",150,1,"medium",0.01,200
"2218","HK2",445,3,"medium",0.01,200
"2219","CALB1",948,13,"medium",0.01,200
"2220","MRPS27",654,4,"medium",0.01,200
"2221","KPRP",887,6,"medium",0.01,200
"2222","BMPER",3304,38,"medium",0.01,200
"2223","MIXL1",318,3,"medium",0.01,200
"2224","MEST",145,1,"medium",0.01,200
"2225","MUC3A",126,1,"medium",0.01,200
"2226","AGXT",7061,59,"medium",0.01,200
"2227","GYPB",201,1,"medium",0.01,200
"2228","OLFM4",1951,15,"medium",0.01,200
"2229","IL13RA2",2402,22,"medium",0.01,200
"2230","PI3",2506,19,"medium",0.01,200
"2231","MSX1",397,3,"medium",0.01,200
"2232","HP",11128,137,"medium",0.01,200
"2233","XDH",1734,12,"medium",0.01,200
"2234","SIX2",3284,31,"medium",0.01,200
"2235","CRYBG3",933,5,"medium",0.01,200
"2236","UGT2B4",1247,7,"medium",0.01,200
"2237","ATF3",145,1,"medium",0.01,200
"2238","SCGB3A1",2072,19,"medium",0.01,200
"2239","NKG7",6501,42,"medium",0.01,200
"2240","MYT1",546,4,"medium",0.01,200
"2241","CFAP52",273,1,"medium",0.01,200
"2242","ANKRA2",308,1,"medium",0.01,200
"2243","KRT33B",269,1,"medium",0.01,200
"2244","F2",1200,9,"medium",0.01,200
"2245","AGR2",2041,15,"medium",0.01,200
"2246","ORM1",5214,58,"medium",0.01,200
"2247","CMTM2",394,2,"medium",0.01,200
"2248","MCUR1",141,1,"medium",0.01,200
"2249","GRIA1",169,1,"medium",0.01,200
"2250","MYBPC1",2528,185,"medium",0.01,200
"2251","CPN1",6906,60,"medium",0.01,200
"2252","BDKRB1",71,1,"medium",0.01,200
"2253","PSG7",2426,20,"medium",0.01,200
"2254","CXCL8",7725,121,"medium",0.01,200
"2255","AFM",397,3,"medium",0.01,200
"2256","KRT9",1308,7,"medium",0.01,200
