"","Gene","Count","Thresh.Name","Thresh.Value"
"667","HYAL1",1,"narrow",0.002
"668","HYAL4",8,"narrow",0.002
"669","HYDIN",39,"narrow",0.002
"670","ICAM2",1,"narrow",0.002
"671","IFFO1",14,"narrow",0.002
"672","IFI16",1,"narrow",0.002
"673","IFI27",4,"narrow",0.002
"674","IFI44",10,"narrow",0.002
"675","IFI44L",4,"narrow",0.002
"676","IFIT2",7,"narrow",0.002
"677","IFIT3",10,"narrow",0.002
"678","IFITM1",3,"narrow",0.002
"679","IFITM10",14,"narrow",0.002
"680","IFITM3",1,"narrow",0.002
"681","IGDCC3",3,"narrow",0.002
"682","IGF2BP1",3,"narrow",0.002
"683","IGFBP6",9,"narrow",0.002
"684","IGFBP7",3,"narrow",0.002
"685","IGFBPL1",1,"narrow",0.002
"686","IGFN1",36,"narrow",0.002
"687","IGSF1",3,"narrow",0.002
"688","IGSF21",3,"narrow",0.002
"689","IGSF9B",1,"narrow",0.002
"690","IKZF1",16,"narrow",0.002
"691","IKZF2",1,"narrow",0.002
"692","IL17B",4,"narrow",0.002
"693","IL17RE",1,"narrow",0.002
"694","IL18",2,"narrow",0.002
"695","IL20",1,"narrow",0.002
"696","IL20RA",31,"narrow",0.002
"697","IL22RA1",6,"narrow",0.002
